customer_id,gender,signup_date,customer_dob,customer_name,marital_status,customer_type,account_status,region,country,state,city,postal code,email,phone
1460,m,2024-06-11,2003-08-31,Joan Patterson,,non-prime,Inactive,euROpe#,  GERMAny  $,bAVARIa,  MunIcH  $,80331,joan.patterson@@yahoo.com,+73-652-5049
1461,,2024-12-27,1990-03-30,Karen,M,non-prime,,  EuROpe  ,  gERmaNy  ,bERlIn,bERlIn,10115,,+99-315-5185
1462,,2024-04-05,1971-11-11,Lindsey Thomas,single,non-prime,,aFRicA,  nIgERiA  ,  lAGOS  ,  IKEJa  $,100001,lindsey.thomas@gmail.comm,+51-419-3916
1463,male,2023-10-01,1961-10-09,Samuel Singh,s,prime,Active,  aFRica  #,nIgerIa,  AbUja  @!,@#  MaItAmA  ,900271, samuel@gmail.com ,+91-666-9257
1464,male,2023-08-07,1980-01-13,Sara Singh,m,prime,Inactive,  NOrTh aMErIcA  ,UsA,  CALIFoRNia  ,lOS angeLES,90001,,+10-833-9004
1465,f,2023-08-01,1959-05-23,Brian Coleman,m,prime,Active,North AmeRIca,  uSA  ,neW YORk,neW YORk,10001$,BRIAN.COLEMAN@HOTMAIL.COM,+70-582-1863
1466,Male,2025-06-01,1977-10-31,Stephen Malone,single,prime,Inactive,  souTH AMERicA  ,BraZIl,SÃO paUlO$,SÃO paUlO$,01000-000,stephenmalone@gmailcom,+94-490-5059
1467,Male,2024-09-04,1969-08-28,Teresa Carter,Single,prime,Active,  SouTh AmERicA  ,  BRazIl  ,RiO De JANEIro,  rio de JanEIRO  ,20000-000,teresa.carter@gmail.comm,+42-931-1670
1468,F,2023-11-29,,Amanda,Single,non-prime,Inactive,  ASIa  ,  INDiA  ,  KaRnAtAka  ,  bENGalURU  ,  560001  @,amanda@yahoo.comm,+57-365-6493
1469,female,2024-11-24,1975-03-14,Caitlin,single,non-prime,,ASIa#,  INdiA  ,  mahArAsHtRA  ,MUmbAI!,400001,CAITLIN@YAHOO.COM,+76-500-3289
1470,Other,2024-09-08,1955-03-24,Daniel Burns,single,non-prime,Active,  asia  ,  JApAN  ,TokyO,  shinjuku  ,1600022,daniel.burnshotmail.com,+6-827-3960
1471,M,2024-01-21,1968-07-26,Tammy Cunningham Singh,single,non-prime,Suspended,aSiA,JapAn,osAKa,kItA,5300001,tammy.cunninghamgmail.com,+62-368-8379
1472,m,2024-02-19,2001-10-31,Tyler,,prime,Active,  eUrOPe  @,GerMAny,baVaRiA,MUNICh#,80331,,+63-724-6239
1473,Male,2023-10-19,1972-11-12,Loretta Almeida,M,,Active,eUROPe,geRMany,bERlIn,bERlIn,10115, loretta@gmail.com ,+42-537-1041
1474,m,2024-03-08,1994-07-17,Ann Hobbs,m,non-prime,Suspended,AfrIcA,  niGERIA  ,  lAGOS  ,  IKeJa  ,100001,annhobbs@gmailcom,+45-964-8715
1475,female,2024-01-09,2003-09-13,Christopher,married,prime,Active,AfRICA,niGErIa@,  abUja  #,MAItAmA$,900271,CHRISTOPHER@YAHOO.COM,+55-557-8197
1476,F,2023-11-12,1999-06-07,Tony,m,non-prime,Inactive,  NoRTh amERiCA  ,Usa@,caLifOrNiA,  LOs AngELES  @,90001,,
1477,,2024-01-13,1999-11-12,Kim,single,non-prime,,North AMeRIcA,  UsA  ,NeW YORK,  NEW YoRk  ,10001,kim@@gmail.com,+32-713-9352
1478,male,2025-02-03,1955-01-13,Kelly Alexander,m,non-prime,,south AmeRiCA,BraZIL$,SãO pAuLO,sÃo PauLO#,01000-000#,kelly.alexander@@hotmail.com,+12-454-6543
1479,Female,2023-11-18,1977-09-08,Joshua Vasquez,M,non-prime,Inactive,SouTH AmeRicA,  BRAzIl  ,  RIo dE JaNEIrO  ,  RIo dE JaNEIrO  ,  20000-000  ,,+51-709-8177
1480,m,2024-08-25,1990-08-16,Joshua Roberts,M,prime,Active,AsIa#,  iNDIA  ,kArNAtaKA#,bEnGaLUrU#,560001,joshua.roberts@@yahoo.com,+45-612-5329
1481,Male,2024-05-12,1966-01-05,Patrick Jackson,single,non-prime,,asiA,  INDIA  ,  mAHaRAShtRa  ,mUMbaI,400001,,
1482,f,2023-09-18,1974-02-03,Carrie Kane,single,prime,Suspended,asIA,jAPAN,tOKyO,  shINJUku  ,1600022,,+77-100-3219
1483,other,2023-12-03,1959-01-27,Carrie Smith,single,non-prime,Inactive,  aSIA  ,JAPAn,OSAkA,  KiTa  @,  5300001  !,,+63-212-4430
1484,Female,2023-09-23,1960-06-09,Dustin Williams,M,prime,Active,eUrOpe,  gERmaNy  ,bAVARIa,  MunIcH  $,80331#,,+11-671-2046
1485,f,2024-05-11,1973-09-04,Courtney Phelps,m,non-prime,,  EuRope  ,  gErmANy  ,  bErLIn  ,  bErLIn  ,10115, courtney.phelps@hotmail.com ,+90-166-7314
1486,F,2024-01-30,1973-10-17,Joseph,single,prime,,aFrIca@,  NIGEriA  ,  lAGOS  ,  iKeJA  ,100001,,+55-236-4091
1487,male,2024-10-24,1974-06-03,Traci Evans,Married,non-prime,,  afRICa  ,nIGeRiA,  AbUja  @!,@#  MaItAmA  ,900271,traci.evans@@gmail.com,+52-250-7811
1488,Female,2024-09-20,1969-06-12,William Fuentes,single,non-prime,Suspended,NOrTh ameRICa,uSA,cALiFoRnIA,LOS aNgELES,90001,william.fuentes@@yahoo.com,+6-523-1303
1489,Female,2024-09-19,1993-03-03,Derek Adams,,non-prime,Active,NortH AMeRICa!,usA#,new YOrK,  neW yORK  $,10001,derek.adams@yahoo.comm,+29-430-4113
1490,Female,2025-03-10,1994-09-04,Michael Thompson,Married,non-prime,,  soUtH America  ,braZil,  sÃO pAULO  ,  sÃO pAULO  ,01000-000,michael.thompson@@hotmail.com,+96-316-8992
1491,F,2023-09-14,1991-06-06,Sara,s,prime,Active,  sOUTH AMERICa  ,bRaZIL@,  rIo De JanEIRO  ,  rIo De JanEIRO  ,20000-000,saragmail.com,+82-288-3689
1492,f,2023-11-05,,Sarah Mccarty,,prime,Suspended,asia,  iNDia  !,kaRnAtAka,  benGaLUrU  ,560001#,,+21-480-4227
1493,M,2024-01-06,2002-07-25,Michael Ray,married,prime,Active,aSia,indIA,  MahArASHtrA  ,mumBAI#,400001!, michael.ray@gmail.com ,
1494,other,2023-12-23,1956-01-17,Derek,single,non-prime,Inactive,Asia,JaPAN,    TokyO    @,  SHiNJUKu  ,1600022,derek@hotmail.comm,+77-548-4562
1495,m,2024-12-19,1995-03-18,Kaitlin Moody,,prime,,ASiA,  JapAN  ,osaka,KitA@,5300001,,+20-679-5546
1496,Female,2025-04-16,1962-07-22,Amber García,s,prime,Inactive,EuROpE,gERmany,bAVARIa,  MunIcH  $,80331,ambergmail.com,+29-365-8369
1497,f,2025-04-24,1996-06-05,Amy Wong Yadav Ali,s,,Active,  EurOpE  ,GeRMaNY@,BeRLIN,beRlIN,10115,amy.wong@hotmail.comm,
1498,f,2023-08-05,1968-07-25,Zachary Velasquez,s,non-prime,Suspended,  aFRICA  ,  NiGERia  ,  LaGoS  ,  iKeJA  ,100001@, zachary.velasquez@gmail.com ,+18-264-5347
,,2024-11-03,1977-08-31,Leslie Mcdaniel,s,prime,,  AFRiCA  !,  NIGeriA  ,AbUJa#,MaITaMA,900271,LESLIE.MCDANIEL@HOTMAIL.COM,+1-992-3243
